spotify_track_uri,ts_x,username,platform,ms_played_x,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name_x,master_metadata_album_artist_name_x,master_metadata_album_album_name_x,reason_start,reason_end,shuffle,skipped,offline,track_id,master_metadata_track_name_y,master_metadata_album_artist_name_y,master_metadata_album_album_name_y,ts_y,ms_played_y,Track URI,Track Name_releases,Artist URI(s)_releases,Artist Name(s)_releases,Album URI_releases,Album Name_releases,Album Artist URI(s)_releases,Album Artist Name(s)_releases,Album Release Date_releases,Album Image URL_releases,Disc Number_releases,Track Number_releases,Track Duration (ms)_releases,Track Preview URL_releases,Explicit_releases,Popularity_releases,ISRC_releases,Added By_releases,Added At_releases,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
spotify:track:2YcVKlQul01z29cPzMFfvy,2017-04-08 07:50:33+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",9542,US,,,ROCKABYE BABY,Joey Bada$$,ROCKABYE BABY,clickrow,,False,False,True,2YcVKlQul01z29cPzMFfvy,ROCKABYE BABY,Joey Bada$$,ROCKABYE BABY,2019-09-21 08:08:54+00:00,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1HvIpJOJU4g0GSfnuTTCHT,2017-04-08 07:54:58+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",265607,US,,,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,clickrow,,False,False,True,1HvIpJOJU4g0GSfnuTTCHT,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,2019-08-08 15:42:09+00:00,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:27B4XSbeZNesSFOjQElIoU,2017-04-08 07:55:47+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",47139,US,,,Indelible,DNTST,Indelible,trackdone,,False,False,True,27B4XSbeZNesSFOjQElIoU,Indelible,DNTST,Indelible,2019-08-08 15:42:09+00:00,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:2YcVKlQul01z29cPzMFfvy,2017-04-08 07:59:29+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",223553,US,,,ROCKABYE BABY,Joey Bada$$,ROCKABYE BABY,clickrow,,False,False,True,2YcVKlQul01z29cPzMFfvy,ROCKABYE BABY,Joey Bada$$,ROCKABYE BABY,2019-09-21 08:08:54+00:00,834.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0sMm9WiO3B001nZQm8Qexw,2017-04-08 08:02:13+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",162373,US,,,Everybody,Logic,Everybody,trackdone,,False,False,True,0sMm9WiO3B001nZQm8Qexw,Everybody,Logic,Everybody,2017-04-03 14:35:03+00:00,156800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:41eiwHEX8iegmqmS2cf7oX,2017-04-08 08:07:02+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",288554,US,,,The Heart Part 4,Kendrick Lamar,The Heart Part 4,trackdone,,False,False,True,41eiwHEX8iegmqmS2cf7oX,The Heart Part 4,Kendrick Lamar,The Heart Part 4,2017-04-03 14:35:03+00:00,244153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3GnLo84IkdSWCPYt6tnLll,2017-04-08 08:11:56+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",177604,US,,,HUMBLE.,Kendrick Lamar,HUMBLE.,trackdone,,False,False,True,3GnLo84IkdSWCPYt6tnLll,HUMBLE.,Kendrick Lamar,HUMBLE.,2017-04-03 14:35:03+00:00,177604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1HvIpJOJU4g0GSfnuTTCHT,2017-04-08 08:37:02+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",261648,US,,,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,trackdone,,False,False,True,1HvIpJOJU4g0GSfnuTTCHT,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,2019-08-08 15:42:09+00:00,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1HvIpJOJU4g0GSfnuTTCHT,2017-04-08 08:40:52+00:00,willexmen,Windows 10 (10.0.10586; x64),221107,SE,,,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,clickrow,,False,False,True,1HvIpJOJU4g0GSfnuTTCHT,Heaven For The Sinner - Live,Bonobo,The North Borders Tour. — Live.,2019-08-08 15:42:09+00:00,840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:27B4XSbeZNesSFOjQElIoU,2017-04-08 08:44:33+00:00,willexmen,Windows 10 (10.0.10586; x64),220540,SE,,,Indelible,DNTST,Indelible,trackdone,,False,False,True,27B4XSbeZNesSFOjQElIoU,Indelible,DNTST,Indelible,2019-08-08 15:42:09+00:00,650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1TzzY7VHwODAZ7YN3SXBpr,2017-04-08 08:49:24+00:00,willexmen,Windows 10 (10.0.10586; x64),290086,SE,,,"Cozy Boy, so Relax",NxxxxxS,Fujita Scale,trackdone,,False,False,True,1TzzY7VHwODAZ7YN3SXBpr,"Cozy Boy, so Relax",NxxxxxS,Fujita Scale,2019-08-08 11:17:17+00:00,1933.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0cBRmV3NkhS3FWwuyyB68d,2017-04-08 08:52:10+00:00,willexmen,Windows 10 (10.0.10586; x64),165373,SE,,,Freak Hoe,Speaker Knockerz,Freak Hoe,trackdone,,False,False,True,0cBRmV3NkhS3FWwuyyB68d,Freak Hoe,Speaker Knockerz,Freak Hoe,2019-08-15 15:43:39+00:00,1560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4Xnm2MVJTvb7V568MU9BBP,2017-04-08 08:57:50+00:00,willexmen,Windows 10 (10.0.10586; x64),339293,SE,,,Distant Recall,Sorrow,Project Mooncircle 10th Anniversary Compilation,trackdone,,False,False,True,4Xnm2MVJTvb7V568MU9BBP,Distant Recall,Sorrow,Project Mooncircle 10th Anniversary Compilation,2019-08-04 18:10:16+00:00,740.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:00rZbQ8sYG1AuXpGjmOpho,2017-04-08 09:01:02+00:00,willexmen,Windows 10 (10.0.10586; x64),192156,SE,,,Hatin On Me,Kodak Black,Project Baby,trackdone,,False,False,True,00rZbQ8sYG1AuXpGjmOpho,Hatin On Me,Kodak Black,Project Baby,2019-09-13 14:48:54+00:00,50620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4SNPfOSsYxtB7XylxWHuLr,2017-04-08 09:02:05+00:00,willexmen,Windows 10 (10.0.10586; x64),61191,SE,,,Molly,Kodak Black,Project Baby,trackdone,,False,False,True,4SNPfOSsYxtB7XylxWHuLr,Molly,Kodak Black,Project Baby,2019-08-16 17:25:17+00:00,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,2017-04-08 09:06:32+00:00,willexmen,Windows 10 (10.0.10586; x64),268186,SE,,,Tunnel Vision,Kodak Black,Painting Pictures,clickrow,,False,False,True,4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Painting Pictures,2019-08-15 15:43:39+00:00,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4SNPfOSsYxtB7XylxWHuLr,2017-04-08 09:06:40+00:00,willexmen,Windows 10 (10.0.10586; x64),5823,SE,,,Molly,Kodak Black,Project Baby,trackdone,,False,False,True,4SNPfOSsYxtB7XylxWHuLr,Molly,Kodak Black,Project Baby,2019-08-16 17:25:17+00:00,860.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1Nh5WUisukhSNgwXLRoyZf,2017-04-08 09:13:16+00:00,willexmen,Windows 10 (10.0.10586; x64),396611,SE,,,Coolin and Booted,Kodak Black,Painting Pictures,clickrow,,False,False,True,1Nh5WUisukhSNgwXLRoyZf,Coolin and Booted,Kodak Black,Painting Pictures,2019-08-04 18:10:16+00:00,760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5Su82DCebDzhL88yWyUasx,2017-04-08 09:16:54+00:00,willexmen,Windows 10 (10.0.10586; x64),218990,SE,,,Candy Paint (feat. Bun B),Kodak Black,Painting Pictures,trackdone,,False,False,True,5Su82DCebDzhL88yWyUasx,Candy Paint (feat. Bun B),Kodak Black,Painting Pictures,2017-04-08 09:16:54+00:00,218990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4rcDP7pcJ9TN3LDeFSfUav,2017-04-08 09:19:50+00:00,willexmen,Windows 10 (10.0.10586; x64),175681,SE,,,Up in Here,Kodak Black,Painting Pictures,trackdone,,False,False,True,4rcDP7pcJ9TN3LDeFSfUav,Up in Here,Kodak Black,Painting Pictures,2017-04-08 09:19:50+00:00,175681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6scsBF1tws6Dg8VL3Xu5bS,2017-04-08 09:23:20+00:00,willexmen,Windows 10 (10.0.10586; x64),209707,SE,,,U Ain't Never,Kodak Black,Painting Pictures,trackdone,,False,False,True,6scsBF1tws6Dg8VL3Xu5bS,U Ain't Never,Kodak Black,Painting Pictures,2017-04-08 09:23:20+00:00,209707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0aLo146zdEelBv1dc5YyME,2017-04-08 09:26:19+00:00,willexmen,Windows 10 (10.0.10586; x64),179591,SE,,,Twenty 8,Kodak Black,Painting Pictures,trackdone,,False,False,True,0aLo146zdEelBv1dc5YyME,Twenty 8,Kodak Black,Painting Pictures,2017-04-08 09:26:19+00:00,179591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0bXFIF7iL17TYLyx8JHziM,2017-04-08 09:29:38+00:00,willexmen,Windows 10 (10.0.10586; x64),198109,SE,,,Patty Cake,Kodak Black,Painting Pictures,trackdone,,False,False,True,0bXFIF7iL17TYLyx8JHziM,Patty Cake,Kodak Black,Painting Pictures,2017-04-08 09:29:38+00:00,198109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1RkkWkxfzn0L75BfPLw3Ix,2017-04-08 09:33:36+00:00,willexmen,Windows 10 (10.0.10586; x64),238687,SE,,,Save You,Kodak Black,Painting Pictures,trackdone,,False,False,True,1RkkWkxfzn0L75BfPLw3Ix,Save You,Kodak Black,Painting Pictures,2017-04-08 09:33:36+00:00,238687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:16dXg2YuFOxwDC3cTf5jde,2017-04-08 09:37:16+00:00,willexmen,Windows 10 (10.0.10586; x64),219753,SE,,,Conscience (feat. Future),Kodak Black,Painting Pictures,trackdone,,False,False,True,16dXg2YuFOxwDC3cTf5jde,Conscience (feat. Future),Kodak Black,Painting Pictures,2017-04-08 09:37:16+00:00,219753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4Q3N4Ct4zCuIHuZ65E3BD4,2017-04-08 09:41:44+00:00,willexmen,Windows 10 (10.0.10586; x64),268186,SE,,,Tunnel Vision,Kodak Black,Painting Pictures,trackdone,,False,False,True,4Q3N4Ct4zCuIHuZ65E3BD4,Tunnel Vision,Kodak Black,Painting Pictures,2019-08-15 15:43:39+00:00,1720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:189SCF7XFCfIQybq5CZwD9,2017-04-08 09:44:48+00:00,willexmen,Windows 10 (10.0.10586; x64),182709,SE,,,Corrlinks and JPay,Kodak Black,Painting Pictures,trackdone,,False,False,True,189SCF7XFCfIQybq5CZwD9,Corrlinks and JPay,Kodak Black,Painting Pictures,2017-04-08 09:44:48+00:00,182709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5GlMC8bPVumVaAVK2bwQZs,2017-04-08 09:48:59+00:00,willexmen,Windows 10 (10.0.10586; x64),250992,SE,,,Them Games,Montana of 300,Gunz n Roses,clickrow,,False,False,True,5GlMC8bPVumVaAVK2bwQZs,Them Games,Montana of 300,Gunz n Roses,2019-08-15 15:43:39+00:00,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3vTWbJLENDnifElK6BoYSk,2017-04-08 09:49:10+00:00,willexmen,Windows 10 (10.0.10586; x64),9867,SE,,,Pray 4 Em,Kgoon,Pray 4 Em - Single,trackdone,,False,False,True,3vTWbJLENDnifElK6BoYSk,Pray 4 Em,Kgoon,Pray 4 Em - Single,2017-04-08 09:49:10+00:00,9867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5GlMC8bPVumVaAVK2bwQZs,2017-04-08 09:53:20+00:00,willexmen,Windows 10 (10.0.10586; x64),250992,SE,,,Them Games,Montana of 300,Gunz n Roses,backbtn,,False,False,True,5GlMC8bPVumVaAVK2bwQZs,Them Games,Montana of 300,Gunz n Roses,2019-08-15 15:43:39+00:00,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3vTWbJLENDnifElK6BoYSk,2017-04-08 09:54:07+00:00,willexmen,Windows 10 (10.0.10586; x64),45157,SE,,,Pray 4 Em,Kgoon,Pray 4 Em - Single,trackdone,,False,False,True,3vTWbJLENDnifElK6BoYSk,Pray 4 Em,Kgoon,Pray 4 Em - Single,2017-04-08 09:49:10+00:00,9867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3si5DCo6Vp52N8oesZ5YU1,2017-04-08 09:58:06+00:00,willexmen,Windows 10 (10.0.10586; x64),240065,SE,,,Club Tt,Robin Banks,Club Tt,fwdbtn,,False,False,True,3si5DCo6Vp52N8oesZ5YU1,Club Tt,Robin Banks,Club Tt,2019-08-16 17:25:17+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:77SIEDy5hFQ33utYru3Fn3,2017-04-08 09:58:40+00:00,willexmen,Windows 10 (10.0.10586; x64),31824,SE,,,Wit My Team (Remix),Lil Mouse,Michael Mouse Myers,trackdone,,False,False,True,77SIEDy5hFQ33utYru3Fn3,Wit My Team (Remix),Lil Mouse,Michael Mouse Myers,2017-04-08 09:58:40+00:00,31824.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:56TonlhUpJLnufNQYLR9IR,2017-04-08 10:00:51+00:00,willexmen,Windows 10 (10.0.10586; x64),131200,SE,,,Gun Smoke (feat. Ballout),SD,Life of a Savage 3,fwdbtn,,False,False,True,56TonlhUpJLnufNQYLR9IR,Gun Smoke (feat. Ballout),SD,Life of a Savage 3,2017-04-08 10:00:51+00:00,131200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33Nc24qXU56JWmMfu5xh0m,2017-04-08 10:04:04+00:00,willexmen,Windows 10 (10.0.10586; x64),193646,SE,,,Don't Believe Me,SD,Life of a Savage 3,clickrow,,False,False,True,33Nc24qXU56JWmMfu5xh0m,Don't Believe Me,SD,Life of a Savage 3,2017-04-08 10:04:04+00:00,193646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4rnsd8z6OCFM76tBz1QEgM,2017-04-08 10:08:35+00:00,willexmen,Windows 10 (10.0.10586; x64),270219,SE,,,Circles,SD,Truly Blessed,trackdone,,False,False,True,4rnsd8z6OCFM76tBz1QEgM,Circles,SD,Truly Blessed,2017-04-08 10:08:35+00:00,270219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:66jy2LP8gKbj22q5e56FEh,2017-04-08 10:10:28+00:00,willexmen,Windows 10 (10.0.10586; x64),111503,SE,,,Can't Tell,SD,Just the Beginning,trackdone,,False,False,True,66jy2LP8gKbj22q5e56FEh,Can't Tell,SD,Just the Beginning,2017-04-08 10:10:28+00:00,111503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4XeJwcoA2LKVwhUHaZhJDq,2017-04-08 10:12:47+00:00,willexmen,Windows 10 (10.0.10586; x64),139460,SE,,,Just the Beginning,SD,Just the Beginning,fwdbtn,,False,False,True,4XeJwcoA2LKVwhUHaZhJDq,Just the Beginning,SD,Just the Beginning,2017-04-08 10:12:47+00:00,139460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5nFpWm98tul7z109qKXFe6,2017-04-08 10:12:54+00:00,willexmen,Windows 10 (10.0.10586; x64),5360,SE,,,Bandz (feat. Ballout),SD,Life of a Savage 3,clickrow,,False,False,True,5nFpWm98tul7z109qKXFe6,Bandz (feat. Ballout),SD,Life of a Savage 3,2017-04-08 10:12:54+00:00,5360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5KfHVBKgHZAjiQ62ewrdQK,2017-04-08 10:13:19+00:00,willexmen,Windows 10 (10.0.10586; x64),25040,SE,,,Adore,SD,Life of a Savage 3,clickrow,,False,False,True,5KfHVBKgHZAjiQ62ewrdQK,Adore,SD,Life of a Savage 3,2017-04-08 10:13:19+00:00,25040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0LQrGTQhm9Lo1Lkqsc7AOH,2017-04-08 10:13:31+00:00,willexmen,Windows 10 (10.0.10586; x64),11250,SE,,,New World Order,SD,Life of a Savage 3,fwdbtn,,False,False,True,0LQrGTQhm9Lo1Lkqsc7AOH,New World Order,SD,Life of a Savage 3,2017-04-08 10:13:31+00:00,11250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5KfHVBKgHZAjiQ62ewrdQK,2017-04-08 10:13:32+00:00,willexmen,Windows 10 (10.0.10586; x64),1010,SE,,,Adore,SD,Life of a Savage 3,backbtn,,False,False,True,5KfHVBKgHZAjiQ62ewrdQK,Adore,SD,Life of a Savage 3,2017-04-08 10:13:19+00:00,25040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:40rB01QxRs27Jw5y89E9V0,2017-04-08 10:13:35+00:00,willexmen,Windows 10 (10.0.10586; x64),2790,SE,,,Just Wanna,SD,Life of a Savage 3,backbtn,,False,False,True,40rB01QxRs27Jw5y89E9V0,Just Wanna,SD,Life of a Savage 3,2017-04-08 10:13:35+00:00,2790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0RaJW5dHaFCMDz7XKfnVu8,2017-04-08 10:15:20+00:00,willexmen,Windows 10 (10.0.10586; x64),104270,SE,,,Obsessed (feat. Blood Money),SD,Life of a Savage 3,backbtn,,False,False,True,0RaJW5dHaFCMDz7XKfnVu8,Obsessed (feat. Blood Money),SD,Life of a Savage 3,2017-04-08 10:15:20+00:00,104270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:4XeJwcoA2LKVwhUHaZhJDq,2017-04-08 10:15:27+00:00,willexmen,Windows 10 (10.0.10586; x64),7460,SE,,,Just the Beginning,SD,Just the Beginning,clickrow,,False,False,True,4XeJwcoA2LKVwhUHaZhJDq,Just the Beginning,SD,Just the Beginning,2017-04-08 10:12:47+00:00,139460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33Nc24qXU56JWmMfu5xh0m,2017-04-08 10:17:59+00:00,willexmen,Windows 10 (10.0.10586; x64),151590,SE,,,Don't Believe Me,SD,Life of a Savage 3,clickrow,,False,False,True,33Nc24qXU56JWmMfu5xh0m,Don't Believe Me,SD,Life of a Savage 3,2017-04-08 10:04:04+00:00,193646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33Nc24qXU56JWmMfu5xh0m,2017-04-08 10:19:23+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",61652,SE,,,Don't Believe Me,SD,Life of a Savage 3,remote,,False,False,True,33Nc24qXU56JWmMfu5xh0m,Don't Believe Me,SD,Life of a Savage 3,2017-04-08 10:04:04+00:00,193646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33Nc24qXU56JWmMfu5xh0m,2017-04-08 10:19:27+00:00,willexmen,"Android OS 6.0.1 API 23 (samsung, SM-G930F)",571,SE,,,Don't Believe Me,SD,Life of a Savage 3,backbtn,,False,False,True,33Nc24qXU56JWmMfu5xh0m,Don't Believe Me,SD,Life of a Savage 3,2017-04-08 10:04:04+00:00,193646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:33Nc24qXU56JWmMfu5xh0m,2017-04-08 10:19:51+00:00,willexmen,Windows 10 (10.0.10586; x64),23630,SE,,,Don't Believe Me,SD,Life of a Savage 3,clickrow,,False,False,True,33Nc24qXU56JWmMfu5xh0m,Don't Believe Me,SD,Life of a Savage 3,2017-04-08 10:04:04+00:00,193646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3si5DCo6Vp52N8oesZ5YU1,2017-04-08 10:23:50+00:00,willexmen,Windows 10 (10.0.10586; x64),240065,SE,,,Club Tt,Robin Banks,Club Tt,clickrow,,False,False,True,3si5DCo6Vp52N8oesZ5YU1,Club Tt,Robin Banks,Club Tt,2019-08-16 17:25:17+00:00,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:5GlMC8bPVumVaAVK2bwQZs,2017-04-08 10:27:50+00:00,willexmen,Windows 10 (10.0.10586; x64),238434,SE,,,Them Games,Montana of 300,Gunz n Roses,trackdone,,False,False,True,5GlMC8bPVumVaAVK2bwQZs,Them Games,Montana of 300,Gunz n Roses,2019-08-15 15:43:39+00:00,2000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0bN4mA0WreTBsJus6Lku1i,2017-04-08 10:29:28+00:00,willexmen,Windows 10 (10.0.10586; x64),97480,SE,,,Never Gave Up,Montana of 300,Gunz n Roses,clickrow,,False,False,True,0bN4mA0WreTBsJus6Lku1i,Never Gave Up,Montana of 300,Gunz n Roses,2019-09-03 17:14:59+00:00,4710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3NdrI2QKoK0R6lhhye0AOI,2017-04-08 10:30:30+00:00,willexmen,Windows 10 (10.0.10586; x64),61680,SE,,,Nuthin New,Montana of 300,Gunz n Roses,clickrow,,False,False,True,3NdrI2QKoK0R6lhhye0AOI,Nuthin New,Montana of 300,Gunz n Roses,2017-04-08 10:30:30+00:00,61680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:59mCOMJdGsxeNG5516Szm9,2017-04-08 10:31:12+00:00,willexmen,Windows 10 (10.0.10586; x64),41810,SE,,,Elementary,Lil Pump,Elementary,clickrow,,False,False,True,59mCOMJdGsxeNG5516Szm9,Elementary,Lil Pump,Elementary,2017-04-08 10:31:12+00:00,41810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3rQ6FJwk9S1x4vqOL2MzmH,2017-04-08 10:32:05+00:00,willexmen,Windows 10 (10.0.10586; x64),52210,SE,,,Pull up Wit Ah Stick (feat. Loso Loaded),SahBabii,Pull up Wit Ah Stick (feat. Loso Loaded),clickrow,,False,False,True,3rQ6FJwk9S1x4vqOL2MzmH,Pull up Wit Ah Stick (feat. Loso Loaded),SahBabii,Pull up Wit Ah Stick (feat. Loso Loaded),2017-04-08 10:32:05+00:00,52210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:6X38WQeUGU04nGAQ7YFhgi,2017-04-08 10:33:09+00:00,willexmen,Windows 10 (10.0.10586; x64),63290,SE,,,Gotta Pay,SahBabii,Gotta Pay,clickrow,,False,False,True,6X38WQeUGU04nGAQ7YFhgi,Gotta Pay,SahBabii,Gotta Pay,2019-10-10 09:01:44+00:00,112428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:7kQPE7tG84FfQ7cUPQzieb,2017-04-08 10:33:31+00:00,willexmen,Windows 10 (10.0.10586; x64),22229,SE,,,Dumb Bitch,SahBabii,Dumb Bitch,clickrow,,False,False,True,7kQPE7tG84FfQ7cUPQzieb,Dumb Bitch,SahBabii,Dumb Bitch,2017-04-08 10:33:31+00:00,22229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1eQ9S0OsZmrWPGbk4qhzPQ,2017-04-08 10:33:32+00:00,willexmen,Windows 10 (10.0.10586; x64),320,SE,,,I Can't Fold,Wifisfuneral,Black Heart Revenge,clickrow,,False,False,True,1eQ9S0OsZmrWPGbk4qhzPQ,I Can't Fold,Wifisfuneral,Black Heart Revenge,2017-04-08 10:33:32+00:00,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:3y9ASAvbxkFFqIPGGxMPch,2017-04-08 10:33:34+00:00,willexmen,Windows 10 (10.0.10586; x64),1210,SE,,,It Don't Matter,Wifisfuneral,Black Heart Revenge,backbtn,,False,False,True,3y9ASAvbxkFFqIPGGxMPch,It Don't Matter,Wifisfuneral,Black Heart Revenge,2016-11-22 21:51:46+00:00,25830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1eQ9S0OsZmrWPGbk4qhzPQ,2017-04-08 10:34:53+00:00,willexmen,Windows 10 (10.0.10586; x64),79260,SE,,,I Can't Fold,Wifisfuneral,Black Heart Revenge,clickrow,,False,False,True,1eQ9S0OsZmrWPGbk4qhzPQ,I Can't Fold,Wifisfuneral,Black Heart Revenge,2017-04-08 10:33:32+00:00,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0vjHBIGxre3SrqvTYxfOS1,2017-04-08 10:35:21+00:00,willexmen,Windows 10 (10.0.10586; x64),26770,SE,,,Ego Death,ITSOKTOCRY,SLAYERR,clickrow,,False,False,True,0vjHBIGxre3SrqvTYxfOS1,Ego Death,ITSOKTOCRY,SLAYERR,2017-04-08 10:35:21+00:00,26770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:0vjHBIGxre3SrqvTYxfOS1,2017-04-08 10:38:01+00:00,willexmen,Windows 10 (10.0.10586; x64),161631,SE,,,Ego Death,ITSOKTOCRY,SLAYERR,clickrow,,False,False,True,0vjHBIGxre3SrqvTYxfOS1,Ego Death,ITSOKTOCRY,SLAYERR,2017-04-08 10:35:21+00:00,26770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spotify:track:1eQ9S0OsZmrWPGbk4qhzPQ,2017-04-08 10:41:12+00:00,willexmen,Windows 10 (10.0.10586; x64),190000,SE,,,I Can't Fold,Wifisfuneral,Black Heart Revenge,trackdone,,False,False,True,1eQ9S0OsZmrWPGbk4qhzPQ,I Can't Fold,Wifisfuneral,Black Heart Revenge,2017-04-08 10:33:32+00:00,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
